parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
19,34,53,K53(j3p),20,33,5-,-373.095,5.465,8.38,8.33
19,34,53,K53(j3p),20,33,7-,-373.077,5.483,8.28,8.24
19,34,53,K53(j3p),20,33,3-,-372.438,6.122,7.75,7.71
19,34,53,K53(j3p),20,33,3-,-372.280,6.280,6.32,6.33
19,34,53,K53(j3p),20,33,5-,-372.033,6.527,7.65,7.62
19,34,53,K53(j3p),20,33,1-,-371.738,6.822,7.41,7.37
19,34,53,K53(j3p),20,33,7-,-371.679,6.881,7.93,7.88
19,34,53,K53(j3p),20,33,5-,-371.526,7.034,7.95,7.89
19,34,53,K53(j3p),20,33,7-,-371.497,7.063,8.56,8.51
19,34,53,K53(j3p),20,33,3-,-371.056,7.504,7.21,7.22
19,34,53,K53(j3p),20,33,3-,-370.968,7.592,6.30,6.31
19,34,53,K53(j3p),20,33,1-,-370.924,7.636,8.16,8.10
19,34,53,K53(j3p),20,33,7-,-370.890,7.670,9.70,9.65
19,34,53,K53(j3p),20,33,5-,-370.811,7.749,7.86,7.81
19,34,53,K53(j3p),20,33,7-,-370.659,7.901,8.51,8.45
19,34,53,K53(j3p),20,33,1-,-370.480,8.080,7.72,7.66
19,34,53,K53(j3p),20,33,5-,-370.455,8.105,8.44,8.39
19,34,53,K53(j3p),20,33,5-,-370.277,8.283,7.77,7.70
19,34,53,K53(j3p),20,33,3-,-370.268,8.292,6.57,6.58
19,34,53,K53(j3p),20,33,5-,-370.150,8.410,7.73,7.67
19,34,53,K53(j3p),20,33,7-,-370.103,8.457,10.26,10.21
19,34,53,K53(j3p),20,33,7-,-369.718,8.842,8.32,8.26
19,34,53,K53(j3p),20,33,3-,-369.652,8.908,6.87,6.89
19,34,53,K53(j3p),20,33,5-,-369.541,9.019,8.15,8.11
19,34,53,K53(j3p),20,33,3-,-369.484,9.076,6.91,6.90
19,34,53,K53(j3p),20,33,7-,-369.391,9.169,9.29,9.23
19,34,53,K53(j3p),20,33,5-,-369.369,9.191,8.30,8.23
19,34,53,K53(j3p),20,33,1-,-369.274,9.286,8.45,8.41
19,34,53,K53(j3p),20,33,5-,-369.204,9.356,8.20,8.13
19,34,53,K53(j3p),20,33,7-,-369.128,9.432,8.86,8.80
19,34,53,K53(j3p),20,33,3-,-369.106,9.454,6.77,6.78
19,34,53,K53(j3p),20,33,5-,-369.042,9.518,8.22,8.16
19,34,53,K53(j3p),20,33,7-,-368.987,9.573,9.27,9.20
19,34,53,K53(j3p),20,33,3-,-368.886,9.674,7.74,7.73
19,34,53,K53(j3p),20,33,7-,-368.634,9.926,10.38,10.31
19,34,53,K53(j3p),20,33,5-,-368.580,9.980,8.59,8.50
19,34,53,K53(j3p),20,33,7-,-368.545,10.015,8.84,8.77
19,34,53,K53(j3p),20,33,3-,-368.484,10.076,7.28,7.29
19,34,53,K53(j3p),20,33,5-,-368.473,10.087,8.53,8.46
19,34,53,K53(j3p),20,33,3-,-368.272,10.288,8.36,8.33
19,34,53,K53(j3p),20,33,1-,-368.064,10.496,9.36,9.32
19,34,53,K53(j3p),20,33,3-,-368.061,10.499,9.40,9.35
19,34,53,K53(j3p),20,33,3-,-367.991,10.569,8.19,8.11
19,34,53,K53(j3p),20,33,7-,-367.953,10.607,8.35,8.27
19,34,53,K53(j3p),20,33,1-,-367.820,10.740,9.55,9.47
19,34,53,K53(j3p),20,33,1-,-367.333,11.227,9.41,9.38
19,34,53,K53(j3p),20,33,1-,-367.197,11.363,8.67,8.58
19,34,53,K53(j3p),20,33,1-,-366.889,11.671,9.50,9.41
19,34,53,K53(j3p),20,33,1-,-366.849,11.711,9.88,9.81
19,34,53,K53(j3p),20,33,1-,-366.612,11.948,8.67,8.60
19,34,53,K53(j3p),20,33,1-,-366.290,12.270,9.47,9.37
19,34,53,K53(j3p),20,33,1-,-366.018,12.542,9.67,9.57
19,35,54,K54(j6n),20,34,4+,-379.455,2.649,8.04,8.00
19,35,54,K54(j6n),20,34,6+,-378.619,3.485,7.11,7.13
19,35,54,K54(j6n),20,34,8+,-376.958,5.146,7.22,7.17
19,35,54,K54(j6n),20,34,4+,-376.952,5.152,6.57,6.52
19,35,54,K54(j6n),20,34,6+,-376.922,5.182,6.46,6.41
19,35,54,K54(j6n),20,34,4+,-376.833,5.271,6.82,6.77
19,35,54,K54(j6n),20,34,8+,-376.610,5.494,7.34,7.30
19,35,54,K54(j6n),20,34,2+,-376.276,5.828,8.55,8.48
19,35,54,K54(j6n),20,34,4+,-375.541,6.563,7.62,7.55
19,35,54,K54(j6n),20,34,6+,-375.030,7.074,7.05,7.07
19,35,54,K54(j6n),20,34,2+,-374.914,7.190,9.82,9.74
19,35,54,K54(j6n),20,34,8+,-374.894,7.210,7.39,7.32
19,35,54,K54(j6n),20,34,4+,-374.728,7.376,7.64,7.56
19,35,54,K54(j6n),20,34,2+,-374.709,7.395,13.94,13.86
19,35,54,K54(j6n),20,34,6+,-374.589,7.515,7.23,7.26
19,35,54,K54(j6n),20,34,8+,-374.542,7.562,7.55,7.49
19,35,54,K54(j6n),20,34,4+,-374.313,7.791,7.54,7.49
19,35,54,K54(j6n),20,34,8+,-373.893,8.211,8.64,8.56
19,35,54,K54(j6n),20,34,6+,-373.871,8.233,8.24,8.26
19,35,54,K54(j6n),20,34,10+,-373.762,8.342,9.00,8.91
19,35,54,K54(j6n),20,34,2+,-373.715,8.389,9.20,9.12
19,35,54,K54(j6n),20,34,10+,-373.623,8.481,8.79,8.70
19,35,54,K54(j6n),20,34,8+,-373.598,8.506,7.29,7.19
19,35,54,K54(j6n),20,34,4+,-373.530,8.574,7.26,7.17
19,35,54,K54(j6n),20,34,6+,-373.328,8.776,8.03,7.97
19,35,54,K54(j6n),20,34,4+,-373.244,8.860,9.27,9.19
19,35,54,K54(j6n),20,34,6+,-373.104,9.000,7.37,7.28
19,35,54,K54(j6n),20,34,4+,-373.046,9.058,8.02,7.95
19,35,54,K54(j6n),20,34,8+,-373.033,9.071,7.69,7.62
19,35,54,K54(j6n),20,34,4+,-372.988,9.116,7.44,7.35
19,35,54,K54(j6n),20,34,6+,-372.768,9.336,6.43,6.46
19,35,54,K54(j6n),20,34,2+,-372.687,9.417,9.27,9.18
19,35,54,K54(j6n),20,34,4+,-372.627,9.477,8.08,8.01
19,35,54,K54(j6n),20,34,8+,-372.585,9.519,8.37,8.31
19,35,54,K54(j6n),20,34,4+,-372.471,9.633,7.84,7.73
19,35,54,K54(j6n),20,34,6+,-372.338,9.766,7.23,7.25
19,35,54,K54(j6n),20,34,10+,-372.237,9.867,9.37,9.28
19,35,54,K54(j6n),20,34,8+,-372.231,9.873,8.67,8.60
19,35,54,K54(j6n),20,34,4+,-371.953,10.151,7.95,7.84
19,35,54,K54(j6n),20,34,6+,-371.946,10.158,6.09,6.11
19,35,54,K54(j6n),20,34,2+,-371.877,10.227,9.47,9.37
19,35,54,K54(j6n),20,34,6+,-371.851,10.253,7.46,7.48
19,35,54,K54(j6n),20,34,2+,-371.784,10.320,9.16,9.06
19,35,54,K54(j6n),20,34,6+,-371.749,10.355,7.04,7.08
19,35,54,K54(j6n),20,34,10+,-371.726,10.378,9.02,8.92
19,35,54,K54(j6n),20,34,8+,-371.708,10.396,8.31,8.20
19,35,54,K54(j6n),20,34,4+,-371.698,10.406,7.75,7.64
19,35,54,K54(j6n),20,34,10+,-371.668,10.436,8.39,8.29
19,35,54,K54(j6n),20,34,8+,-371.634,10.470,8.80,8.69
19,35,54,K54(j6n),20,34,4+,-371.606,10.498,9.16,9.04
19,35,54,K54(j6n),20,34,2+,-371.537,10.567,11.65,11.55
19,35,54,K54(j6n),20,34,8+,-371.494,10.610,8.51,8.40
19,35,54,K54(j6n),20,34,6+,-371.216,10.888,7.99,8.01
19,35,54,K54(j6n),20,34,2+,-371.214,10.890,8.99,8.89
19,35,54,K54(j6n),20,34,8+,-371.188,10.916,8.28,8.18
19,35,54,K54(j6n),20,34,6+,-371.117,10.987,6.96,6.99
19,35,54,K54(j6n),20,34,10+,-371.103,11.001,14.50,14.39
19,35,54,K54(j6n),20,34,6+,-370.908,11.196,6.89,6.92
19,35,54,K54(j6n),20,34,8+,-370.761,11.343,8.45,8.35
19,35,54,K54(j6n),20,34,10+,-370.693,11.411,8.24,8.13
19,35,54,K54(j6n),20,34,10+,-370.610,11.494,10.41,10.30
19,35,54,K54(j6n),20,34,2+,-370.558,11.546,9.23,9.12
19,35,54,K54(j6n),20,34,2+,-370.406,11.698,11.17,11.06
19,35,54,K54(j6n),20,34,10+,-370.343,11.761,8.60,8.48
19,35,54,K54(j6n),20,34,2+,-370.289,11.815,9.74,9.63
19,35,54,K54(j6n),20,34,2+,-370.114,11.990,14.11,13.99
19,35,54,K54(j6n),20,34,10+,-370.015,12.089,10.38,10.26
19,35,54,K54(j6n),20,34,10+,-369.724,12.380,8.50,8.38
19,35,54,K54(j6n),20,34,2+,-369.719,12.385,9.81,9.69
19,35,54,K54(j6n),20,34,10+,-369.667,12.437,9.10,8.97
19,35,54,K54(j6n),20,34,10+,-369.488,12.616,8.22,8.09
19,35,54,K54(j6n),20,34,2+,-369.325,12.779,8.50,8.37
19,35,54,K54(j6n),20,34,10+,-369.201,12.903,9.23,9.10
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-379.455,2.649,7.58,7.51
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-378.619,3.485,7.65,7.58
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-376.958,5.146,6.85,6.88
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-376.952,5.152,7.98,7.91
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-376.922,5.182,6.80,6.74
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-376.833,5.271,8.58,8.50
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-376.610,5.494,6.06,6.07
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-375.541,6.563,9.08,9.00
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-375.030,7.074,7.81,7.73
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-374.894,7.210,7.32,7.28
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-374.728,7.376,8.48,8.39
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-374.589,7.515,7.52,7.46
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-374.542,7.562,7.00,7.00
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-374.313,7.791,8.32,8.23
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-373.893,8.211,6.98,6.89
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-373.877,8.227,7.54,7.45
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-373.871,8.233,8.44,8.35
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-373.762,8.342,6.90,6.79
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-373.623,8.481,6.60,6.50
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-373.598,8.506,6.82,6.77
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-373.530,8.574,11.50,11.41
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-373.341,8.763,8.01,7.92
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-373.328,8.776,7.72,7.63
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-373.244,8.860,8.54,8.44
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-373.104,9.000,8.13,8.08
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-373.046,9.058,9.83,9.73
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-373.033,9.071,6.99,7.02
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-372.988,9.116,8.95,8.86
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-372.768,9.336,8.15,8.06
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-372.627,9.477,9.68,9.58
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-372.585,9.519,7.23,7.13
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-372.471,9.633,9.55,9.45
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-372.430,9.674,9.41,9.30
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-372.338,9.766,7.88,7.84
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-372.237,9.867,8.28,8.23
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-372.236,9.868,8.07,7.97
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-372.231,9.873,7.07,7.07
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-371.953,10.151,8.85,8.74
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-371.946,10.158,8.28,8.16
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-371.851,10.253,7.88,7.75
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-371.749,10.355,7.43,7.34
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-371.726,10.378,8.57,8.46
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-371.708,10.396,7.09,7.12
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-371.698,10.406,9.64,9.53
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-371.668,10.436,8.20,8.12
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-371.634,10.470,6.41,6.44
19,35,54,K54(j8nEx.=0.13 MeV),20,34,4+,-371.606,10.498,9.73,9.62
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-371.578,10.526,9.87,9.76
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-371.494,10.610,7.40,7.42
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-371.216,10.888,8.53,8.48
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-371.188,10.916,7.11,7.14
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-371.117,10.987,7.70,7.56
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-371.103,11.001,8.63,8.52
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-371.002,11.102,8.18,8.06
19,35,54,K54(j8nEx.=0.13 MeV),20,34,6+,-370.908,11.196,8.09,7.96
19,35,54,K54(j8nEx.=0.13 MeV),20,34,8+,-370.761,11.343,8.02,7.95
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-370.693,11.411,8.67,8.57
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-370.689,11.415,10.13,10.00
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-370.610,11.494,8.79,8.70
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-370.343,11.761,8.53,8.43
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-370.041,12.063,8.69,8.56
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-370.015,12.089,8.76,8.63
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-369.724,12.380,8.73,8.56
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-369.667,12.437,9.22,9.12
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-369.663,12.441,9.50,9.37
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-369.488,12.616,9.87,9.79
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-369.460,12.644,10.49,10.35
19,35,54,K54(j8nEx.=0.13 MeV),20,34,10+,-369.201,12.903,10.12,10.01
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-369.053,13.051,10.52,10.38
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-368.911,13.193,10.62,10.47
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-368.837,13.267,9.54,9.39
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-368.658,13.446,8.89,8.73
19,35,54,K54(j8nEx.=0.13 MeV),20,34,12+,-368.602,13.502,10.37,10.21
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-382.104,0.000,8.41,8.35
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-379.455,2.649,6.17,6.16
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-378.619,3.485,5.80,5.75
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-377.774,4.330,11.04,10.97
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-376.958,5.146,7.16,7.08
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-376.952,5.152,6.55,6.57
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-376.922,5.182,7.11,7.05
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-376.833,5.271,6.55,6.50
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-376.610,5.494,8.67,8.59
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-376.276,5.828,7.14,7.07
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-375.541,6.563,7.46,7.41
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-375.390,6.714,7.83,7.75
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-375.030,7.074,7.24,7.17
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-374.914,7.190,7.34,7.28
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-374.894,7.210,7.92,7.83
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-374.728,7.376,6.92,6.92
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-374.709,7.395,7.91,7.82
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-374.589,7.515,8.36,8.26
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-374.542,7.562,7.40,7.31
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-374.313,7.791,7.15,7.12
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-373.933,8.171,8.15,8.06
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-373.893,8.211,8.61,8.51
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-373.871,8.233,6.87,6.77
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-373.715,8.389,6.90,6.80
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-373.598,8.506,10.28,10.19
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-373.530,8.574,6.72,6.63
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-373.328,8.776,7.95,7.83
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-373.244,8.860,6.07,6.10
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-373.104,9.000,9.13,9.06
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-373.046,9.058,7.72,7.69
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-373.033,9.071,10.44,10.34
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-372.988,9.116,6.95,6.89
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-372.768,9.336,7.86,7.77
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-372.687,9.417,7.76,7.67
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-372.627,9.477,7.66,7.56
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-372.609,9.495,9.37,9.27
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-372.585,9.519,7.84,7.73
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-372.471,9.633,6.90,6.93
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-372.338,9.766,8.18,8.08
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-372.231,9.873,8.97,8.86
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-371.953,10.151,7.60,7.61
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-371.946,10.158,8.43,8.32
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-371.877,10.227,8.06,7.94
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-371.851,10.253,8.07,7.95
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-371.784,10.320,8.54,8.45
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-371.749,10.355,8.54,8.41
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-371.708,10.396,9.13,9.02
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-371.698,10.406,7.32,7.27
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-371.634,10.470,8.22,8.10
19,35,54,K54(j4nEx.=0.15 MeV),20,34,4+,-371.606,10.498,7.76,7.78
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-371.537,10.567,8.38,8.26
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-371.494,10.610,11.46,11.34
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-371.471,10.633,9.75,9.63
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-371.216,10.888,9.39,9.26
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-371.214,10.890,7.90,7.79
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-371.188,10.916,8.42,8.30
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-371.117,10.987,7.84,7.72
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-371.069,11.035,10.31,10.19
19,35,54,K54(j4nEx.=0.15 MeV),20,34,6+,-370.908,11.196,7.77,7.67
19,35,54,K54(j4nEx.=0.15 MeV),20,34,8+,-370.761,11.343,8.95,8.83
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-370.558,11.546,9.14,9.01
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-370.556,11.548,9.38,9.25
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-370.406,11.698,7.91,7.83
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-370.289,11.815,8.65,8.53
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-370.114,11.990,9.33,9.25
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-369.938,12.166,8.99,8.86
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-369.854,12.250,14.28,14.14
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-369.719,12.385,8.71,8.63
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-369.652,12.452,9.90,9.76
19,35,54,K54(j4nEx.=0.15 MeV),20,34,2+,-369.325,12.779,8.46,8.31
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-368.547,13.557,11.63,11.47
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-367.964,14.140,10.54,10.37
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-367.624,14.480,10.87,10.68
19,35,54,K54(j4nEx.=0.15 MeV),20,34,0+,-367.606,14.498,13.96,13.77
19,36,55,K55(j3p),20,35,5-,-382.376,0.000,8.05,8.01
19,36,55,K55(j3p),20,35,1-,-380.640,1.736,6.68,6.63
19,36,55,K55(j3p),20,35,3-,-380.244,2.132,6.66,6.65
19,36,55,K55(j3p),20,35,7-,-380.141,2.235,9.28,9.22
19,36,55,K55(j3p),20,35,5-,-379.421,2.955,6.43,6.39
19,36,55,K55(j3p),20,35,3-,-378.557,3.819,6.41,6.37
19,36,55,K55(j3p),20,35,5-,-378.219,4.157,8.05,7.99
19,36,55,K55(j3p),20,35,7-,-377.925,4.451,6.99,6.93
19,36,55,K55(j3p),20,35,1-,-377.912,4.464,6.61,6.56
19,36,55,K55(j3p),20,35,3-,-377.828,4.548,6.37,6.40
19,36,55,K55(j3p),20,35,5-,-377.531,4.845,6.43,6.38
19,36,55,K55(j3p),20,35,3-,-377.272,5.104,6.38,6.35
19,36,55,K55(j3p),20,35,7-,-377.196,5.180,8.92,8.86
19,36,55,K55(j3p),20,35,5-,-376.848,5.528,6.47,6.41
19,36,55,K55(j3p),20,35,3-,-376.349,6.027,7.36,7.30
19,36,55,K55(j3p),20,35,5-,-376.324,6.052,7.84,7.78
19,36,55,K55(j3p),20,35,1-,-376.254,6.122,7.22,7.16
19,36,55,K55(j3p),20,35,7-,-376.240,6.136,7.60,7.53
19,36,55,K55(j3p),20,35,5-,-375.814,6.562,6.30,6.23
19,36,55,K55(j3p),20,35,7-,-375.721,6.655,8.04,7.97
19,36,55,K55(j3p),20,35,3-,-375.607,6.769,6.46,6.48
19,36,55,K55(j3p),20,35,7-,-375.551,6.825,10.30,10.22
19,36,55,K55(j3p),20,35,5-,-375.546,6.830,7.94,7.90
19,36,55,K55(j3p),20,35,1-,-375.367,7.009,7.27,7.21
19,36,55,K55(j3p),20,35,7-,-375.342,7.034,8.40,8.32
19,36,55,K55(j3p),20,35,5-,-375.200,7.176,6.86,6.77
19,36,55,K55(j3p),20,35,3-,-375.129,7.247,6.61,6.62
19,36,55,K55(j3p),20,35,7-,-375.055,7.321,11.19,11.11
19,36,55,K55(j3p),20,35,5-,-374.884,7.492,6.99,6.91
19,36,55,K55(j3p),20,35,3-,-374.779,7.597,6.22,6.25
19,36,55,K55(j3p),20,35,1-,-374.565,7.811,7.27,7.18
19,36,55,K55(j3p),20,35,3-,-374.410,7.966,7.54,7.53
19,36,55,K55(j3p),20,35,3-,-374.336,8.040,7.58,7.58
19,36,55,K55(j3p),20,35,5-,-374.234,8.142,7.42,7.32
19,36,55,K55(j3p),20,35,7-,-374.153,8.223,11.13,11.04
19,36,55,K55(j3p),20,35,3-,-374.120,8.256,6.24,6.27
19,36,55,K55(j3p),20,35,5-,-374.068,8.308,8.10,8.02
19,36,55,K55(j3p),20,35,7-,-373.981,8.395,9.75,9.66
19,36,55,K55(j3p),20,35,7-,-373.946,8.430,8.04,7.95
19,36,55,K55(j3p),20,35,5-,-373.840,8.536,7.79,7.70
19,36,55,K55(j3p),20,35,1-,-373.683,8.693,8.36,8.26
19,36,55,K55(j3p),20,35,5-,-373.514,8.862,7.99,7.89
19,36,55,K55(j3p),20,35,7-,-373.481,8.895,7.67,7.58
19,36,55,K55(j3p),20,35,1-,-373.387,8.989,7.20,7.10
19,36,55,K55(j3p),20,35,7-,-373.305,9.071,8.15,8.06
19,36,55,K55(j3p),20,35,3-,-373.229,9.147,6.73,6.75
19,36,55,K55(j3p),20,35,5-,-373.226,9.150,8.25,8.14
19,36,55,K55(j3p),20,35,7-,-373.106,9.270,9.24,9.15
19,36,55,K55(j3p),20,35,1-,-373.064,9.312,8.47,8.36
19,36,55,K55(j3p),20,35,3-,-373.028,9.348,5.95,5.97
19,36,55,K55(j3p),20,35,7-,-372.975,9.401,9.38,9.28
19,36,55,K55(j3p),20,35,3-,-372.763,9.613,7.46,7.46
19,36,55,K55(j3p),20,35,3-,-372.682,9.694,8.78,8.68
19,36,55,K55(j3p),20,35,1-,-372.606,9.770,8.02,7.91
19,36,55,K55(j3p),20,35,1-,-372.465,9.911,7.51,7.41
19,36,55,K55(j3p),20,35,1-,-371.439,10.937,8.50,8.39
19,36,55,K55(j3p),20,35,1-,-371.370,11.006,7.85,7.74
19,36,55,K55(j3p),20,35,1-,-371.126,11.250,7.82,7.71
19,36,55,K55(j3p),20,35,1-,-370.471,11.905,9.45,9.30
19,36,55,K55(j3p),20,35,1-,-370.327,12.049,10.53,10.42
